_id,clicksCount,sessionStart,sessionEnd,distinctCategories,numCat,numItems,bought,boughtNumber,duration,dayOfWeek,month,hour,isWeekend,isDuringWork,isAfterWork,isAtNight,hasNoCat,hasGroupCat,hasSpecificCat,hasPromoCat
833,4.0,"2014-04-02T17:51:21.363Z","2014-04-02T18:05:21.379Z","[ 0 ]",1,4,false,0.0,840,4,3,8,false,false,false,false,true,false,false,false
834,3.0,"2014-04-02T14:23:09.507Z","2014-04-02T14:25:40.813Z","[ 0 ]",1,2,false,0.0,151,4,3,5,false,false,false,true,true,false,false,false
836,4.0,"2014-04-05T05:32:04.411Z","2014-04-05T05:40:14.812Z","[ 0 ]",1,3,false,0.0,490,7,3,8,true,false,false,false,true,false,false,false
837,2.0,"2014-04-04T18:57:06.964Z","2014-04-04T18:58:12.292Z","[ 0 ]",1,2,false,0.0,65,6,3,9,false,false,false,false,true,false,false,false
838,4.0,"2014-04-01T18:18:04.054Z","2014-04-01T18:19:16.631Z","[ 0 ]",1,2,true,2.0,72,3,3,9,false,false,false,false,true,false,false,false
839,3.0,"2014-04-07T20:00:19.150Z","2014-04-07T20:04:58.190Z","[ 0 ]",1,3,false,0.0,279,2,3,11,false,true,false,false,true,false,false,false
841,8.0,"2014-04-01T09:52:53.582Z","2014-04-01T09:58:41.773Z","[ 0 ]",1,4,true,2.0,348,3,3,0,false,false,false,false,true,false,false,false
842,3.0,"2014-04-02T15:49:03.264Z","2014-04-02T15:52:43.151Z","[ 0 ]",1,3,false,0.0,219,4,3,6,false,false,false,true,true,false,false,false
843,2.0,"2014-04-07T19:44:05.544Z","2014-04-07T19:45:35.129Z","[ 0 ]",1,2,false,0.0,89,2,3,10,false,true,false,false,true,false,false,false
844,6.0,"2014-04-05T18:06:45.114Z","2014-04-05T18:10:57.942Z","[ 0 ]",1,3,false,0.0,252,7,3,9,true,false,false,false,true,false,false,false
846,2.0,"2014-04-03T07:43:40.178Z","2014-04-03T07:44:39.259Z","[ 0 ]",1,2,false,0.0,59,5,3,10,false,true,false,false,true,false,false,false
847,2.0,"2014-04-03T15:06:54.663Z","2014-04-03T15:07:06.168Z","[ 0 ]",1,2,false,0.0,11,5,3,6,false,false,false,true,true,false,false,false
848,2.0,"2014-04-04T17:24:42.209Z","2014-04-04T17:25:58.461Z","[ 0 ]",1,2,false,0.0,76,6,3,8,false,false,false,false,true,false,false,false
849,1.0,"2014-04-06T13:42:33.767Z","2014-04-06T13:42:33.767Z","[ 0 ]",1,1,false,0.0,0,1,3,4,true,false,false,true,true,false,false,false
851,2.0,"2014-04-04T11:26:16.847Z","2014-04-04T11:28:31.807Z","[ 0 ]",1,2,false,0.0,134,6,3,2,false,false,false,true,true,false,false,false
852,14.0,"2014-04-06T16:09:21.593Z","2014-04-06T16:40:45.794Z","[ 0 ]",1,8,false,0.0,1884,1,3,7,true,false,false,false,true,false,false,false
853,3.0,"2014-04-03T09:15:45.211Z","2014-04-03T09:16:20.328Z","[ 0 ]",1,3,false,0.0,35,5,3,0,false,false,false,false,true,false,false,false
854,2.0,"2014-04-06T06:26:56.849Z","2014-04-06T06:27:52.691Z","[ 0 ]",1,2,false,0.0,55,1,3,9,true,false,false,false,true,false,false,false
856,2.0,"2014-04-04T23:17:34.167Z","2014-04-04T23:17:35.679Z","[ 0 ]",1,1,false,0.0,1,7,3,2,true,false,false,true,true,false,false,false
857,2.0,"2014-04-03T13:31:44.518Z","2014-04-03T13:34:26.602Z","[ 0 ]",1,1,false,0.0,162,5,3,4,false,false,false,true,true,false,false,false
858,2.0,"2014-04-05T20:39:18.124Z","2014-04-05T20:41:37.550Z","[ 0 ]",1,2,false,0.0,139,7,3,11,true,false,false,false,true,false,false,false
859,4.0,"2014-04-06T09:49:16.236Z","2014-04-06T10:03:38.751Z","[ 0 ]",1,1,false,0.0,862,1,3,0,true,false,false,false,true,false,false,false
861,3.0,"2014-04-04T18:34:44.485Z","2014-04-04T18:36:20.340Z","[ 0 ]",1,1,false,0.0,95,6,3,9,false,false,false,false,true,false,false,false
862,3.0,"2014-04-07T11:26:32.948Z","2014-04-07T11:27:27.461Z","[ 0 ]",1,3,false,0.0,54,2,3,2,false,false,false,true,true,false,false,false
863,2.0,"2014-04-05T06:26:20.713Z","2014-04-05T06:27:11.291Z","[ 0 ]",1,2,false,0.0,50,7,3,9,true,false,false,false,true,false,false,false
864,2.0,"2014-04-02T17:14:08.619Z","2014-04-02T17:14:48.037Z","[ 0 ]",1,1,false,0.0,39,4,3,8,false,false,false,false,true,false,false,false
866,6.0,"2014-04-06T15:57:29.495Z","2014-04-06T17:03:28.813Z","[ 0 ]",1,5,false,0.0,3959,1,3,6,true,false,false,true,true,false,false,false
867,2.0,"2014-04-02T19:06:07.353Z","2014-04-02T19:07:04.141Z","[ 0 ]",1,1,false,0.0,56,4,3,10,false,true,false,false,true,false,false,false
868,2.0,"2014-04-03T12:30:02.751Z","2014-04-03T12:30:27.633Z","[ 0 ]",1,2,false,0.0,24,5,3,3,false,false,false,true,true,false,false,false
869,2.0,"2014-04-04T13:08:55.555Z","2014-04-04T13:13:01.883Z","[ 0 ]",1,1,false,0.0,246,6,3,4,false,false,false,true,true,false,false,false
871,2.0,"2014-04-06T17:39:45.846Z","2014-04-06T17:39:46.952Z","[ 0 ]",1,1,false,0.0,1,1,3,8,true,false,false,false,true,false,false,false
872,2.0,"2014-04-07T10:17:27.470Z","2014-04-07T10:18:39.280Z","[ 0 ]",1,2,false,0.0,71,2,3,1,false,false,false,true,true,false,false,false
873,3.0,"2014-04-07T11:03:15.231Z","2014-04-07T11:05:07.947Z","[ 0 ]",1,2,true,1.0,112,2,3,2,false,false,false,true,true,false,false,false
874,7.0,"2014-04-07T08:32:05.226Z","2014-04-07T08:57:56.687Z","[ 0 ]",1,5,false,0.0,1551,2,3,11,false,true,false,false,true,false,false,false
876,2.0,"2014-04-06T11:32:07.377Z","2014-04-06T11:41:38.528Z","[ 0 ]",1,1,false,0.0,571,1,3,2,true,false,false,true,true,false,false,false
877,16.0,"2014-04-07T19:42:03.108Z","2014-04-07T20:22:04.369Z","[ 0 ]",1,12,true,4.0,2401,2,3,10,false,true,false,false,true,false,false,false
878,2.0,"2014-04-06T17:06:49.142Z","2014-04-06T17:09:06.948Z","[ 0 ]",1,2,false,0.0,137,1,3,8,true,false,false,false,true,false,false,false
879,4.0,"2014-04-06T22:08:53.360Z","2014-04-06T22:35:36.439Z","[ 0 ]",1,1,false,0.0,1603,2,3,1,false,false,false,true,true,false,false,false
881,3.0,"2014-04-02T13:04:13.294Z","2014-04-02T13:08:27.573Z","[ 0 ]",1,2,false,0.0,254,4,3,4,false,false,false,true,true,false,false,false
882,4.0,"2014-04-03T17:50:17.130Z","2014-04-03T18:01:02.929Z","[ 0 ]",1,1,false,0.0,645,5,3,8,false,false,false,false,true,false,false,false
883,2.0,"2014-04-01T13:46:29.357Z","2014-04-01T13:46:59.133Z","[ 0 ]",1,1,false,0.0,29,3,3,4,false,false,false,true,true,false,false,false
884,2.0,"2014-04-07T06:34:51.117Z","2014-04-07T06:35:00.750Z","[ 0 ]",1,2,false,0.0,9,2,3,9,false,false,false,false,true,false,false,false
886,2.0,"2014-04-02T10:32:32.588Z","2014-04-02T10:32:58.485Z","[ 0 ]",1,2,false,0.0,25,4,3,1,false,false,false,true,true,false,false,false
887,4.0,"2014-04-05T10:08:35.094Z","2014-04-05T10:23:57.068Z","[ 0 ]",1,4,false,0.0,921,7,3,1,true,false,false,true,true,false,false,false
888,6.0,"2014-04-04T12:32:26.779Z","2014-04-04T12:36:33.656Z","[ 0 ]",1,4,false,0.0,246,6,3,3,false,false,false,true,true,false,false,false
889,2.0,"2014-04-06T20:48:33.333Z","2014-04-06T20:49:42.917Z","[ 0 ]",1,2,false,0.0,69,1,3,11,true,false,false,false,true,false,false,false
891,3.0,"2014-04-03T15:22:58.741Z","2014-04-03T15:24:58.634Z","[ 0 ]",1,2,false,0.0,119,5,3,6,false,false,false,true,true,false,false,false
892,2.0,"2014-04-01T19:47:34.134Z","2014-04-01T19:47:54.206Z","[ 0 ]",1,2,false,0.0,20,3,3,10,false,true,false,false,true,false,false,false
893,2.0,"2014-04-01T15:39:49.681Z","2014-04-01T15:43:26.165Z","[ 0 ]",1,2,false,0.0,216,3,3,6,false,false,false,true,true,false,false,false
894,2.0,"2014-04-02T16:51:16.021Z","2014-04-02T16:51:59.517Z","[ 0 ]",1,2,false,0.0,43,4,3,7,false,false,false,false,true,false,false,false
896,4.0,"2014-04-01T05:28:56.649Z","2014-04-01T05:30:25.776Z","[ 0 ]",1,3,false,0.0,89,3,3,8,false,false,false,false,true,false,false,false
897,3.0,"2014-04-05T08:38:05.869Z","2014-04-05T08:46:52.746Z","[ 0 ]",1,3,false,0.0,526,7,3,11,true,false,false,false,true,false,false,false
898,3.0,"2014-04-01T11:54:22.328Z","2014-04-01T11:55:42.556Z","[ 0 ]",1,2,false,0.0,80,3,3,2,false,false,false,true,true,false,false,false
899,4.0,"2014-04-07T18:12:06.071Z","2014-04-07T18:34:10.349Z","[ 0 ]",1,2,true,1.0,1324,2,3,9,false,false,false,false,true,false,false,false
901,2.0,"2014-04-07T14:30:07.352Z","2014-04-07T14:31:20.356Z","[ 0 ]",1,2,false,0.0,73,2,3,5,false,false,false,true,true,false,false,false
902,2.0,"2014-04-07T21:47:47.284Z","2014-04-07T21:48:07.624Z","[ 0 ]",1,2,false,0.0,20,3,3,0,false,false,false,false,true,false,false,false
903,7.0,"2014-04-06T12:13:58.200Z","2014-04-06T12:33:10.489Z","[ 0 ]",1,5,false,0.0,1152,1,3,3,true,false,false,true,true,false,false,false
904,2.0,"2014-04-03T10:30:58.923Z","2014-04-03T10:31:48.278Z","[ 0 ]",1,1,false,0.0,49,5,3,1,false,false,false,true,true,false,false,false
906,3.0,"2014-04-05T11:03:23.003Z","2014-04-05T11:15:34.252Z","[ 0 ]",1,2,false,0.0,731,7,3,2,true,false,false,true,true,false,false,false
907,2.0,"2014-04-03T09:17:10.927Z","2014-04-03T09:19:01.734Z","[ 0 ]",1,2,false,0.0,110,5,3,0,false,false,false,false,true,false,false,false
908,2.0,"2014-04-01T13:28:48.679Z","2014-04-01T13:29:41.769Z","[ 0 ]",1,2,false,0.0,53,3,3,4,false,false,false,true,true,false,false,false
909,2.0,"2014-04-03T19:34:09.172Z","2014-04-03T19:37:41.154Z","[ 0 ]",1,2,false,0.0,211,5,3,10,false,true,false,false,true,false,false,false
911,3.0,"2014-04-02T15:00:59.465Z","2014-04-02T15:01:59.762Z","[ 0 ]",1,3,false,0.0,60,4,3,6,false,false,false,true,true,false,false,false
912,4.0,"2014-04-06T14:04:11.235Z","2014-04-06T14:08:39.386Z","[ 0 ]",1,4,false,0.0,268,1,3,5,true,false,false,true,true,false,false,false
913,2.0,"2014-04-06T18:26:56.433Z","2014-04-06T18:26:58.134Z","[ 0 ]",1,1,false,0.0,1,1,3,9,true,false,false,false,true,false,false,false
914,17.0,"2014-04-06T23:12:54.388Z","2014-04-06T23:29:26.829Z","[ 0 ]",1,16,false,0.0,992,2,3,2,false,false,false,true,true,false,false,false
916,4.0,"2014-04-05T18:33:05.948Z","2014-04-05T18:35:42.187Z","[ 0 ]",1,4,false,0.0,156,7,3,9,true,false,false,false,true,false,false,false
917,2.0,"2014-04-04T20:55:44.521Z","2014-04-04T20:56:01.759Z","[ 0 ]",1,1,false,0.0,17,6,3,11,false,true,false,false,true,false,false,false
918,3.0,"2014-04-01T08:11:05.128Z","2014-04-01T08:12:32.362Z","[ 0 ]",1,2,false,0.0,87,3,3,11,false,true,false,false,true,false,false,false
919,6.0,"2014-04-06T19:34:42.851Z","2014-04-06T19:38:23.276Z","[ 0 ]",1,5,false,0.0,220,1,3,10,true,false,false,false,true,false,false,false
921,2.0,"2014-04-06T17:12:09.556Z","2014-04-06T17:12:52.835Z","[ 0 ]",1,2,false,0.0,43,1,3,8,true,false,false,false,true,false,false,false
922,3.0,"2014-04-04T16:44:36.612Z","2014-04-04T16:45:35.252Z","[ 0 ]",1,2,false,0.0,58,6,3,7,false,false,false,false,true,false,false,false
923,7.0,"2014-04-07T12:03:21.249Z","2014-04-07T12:09:01.192Z","[ 0 ]",1,5,false,0.0,339,2,3,3,false,false,false,true,true,false,false,false
924,6.0,"2014-04-03T19:28:29.407Z","2014-04-03T19:31:03.569Z","[ 0 ]",1,4,false,0.0,154,5,3,10,false,true,false,false,true,false,false,false
926,4.0,"2014-04-07T06:07:34.363Z","2014-04-07T06:20:11.073Z","[ 0 ]",1,4,false,0.0,756,2,3,9,false,false,false,false,true,false,false,false
927,2.0,"2014-04-03T21:38:27.288Z","2014-04-03T21:39:21.011Z","[ 0 ]",1,2,false,0.0,53,6,3,0,false,false,false,false,true,false,false,false
928,2.0,"2014-04-03T00:05:08.153Z","2014-04-03T00:08:26.819Z","[ 0 ]",1,2,false,0.0,198,5,3,3,false,false,false,true,true,false,false,false
929,3.0,"2014-04-05T13:47:24.989Z","2014-04-05T13:55:16.417Z","[ 0 ]",1,3,false,0.0,471,7,3,4,true,false,false,true,true,false,false,false
931,2.0,"2014-04-02T19:01:45.563Z","2014-04-02T19:03:26.554Z","[ 0 ]",1,2,false,0.0,100,4,3,10,false,true,false,false,true,false,false,false
932,13.0,"2014-04-04T13:37:35.889Z","2014-04-04T14:00:07.207Z","[ 0 ]",1,6,true,10.0,1351,6,3,4,false,false,false,true,true,false,false,false
933,2.0,"2014-04-01T19:36:22.045Z","2014-04-01T19:37:13.126Z","[ 0 ]",1,2,false,0.0,51,3,3,10,false,true,false,false,true,false,false,false
934,2.0,"2014-04-06T19:10:13.160Z","2014-04-06T19:10:54.245Z","[ 0 ]",1,2,false,0.0,41,1,3,10,true,false,false,false,true,false,false,false
936,3.0,"2014-04-05T17:11:44.956Z","2014-04-05T17:12:27.977Z","[ 0 ]",1,1,false,0.0,43,7,3,8,true,false,false,false,true,false,false,false
937,2.0,"2014-04-02T17:44:49.417Z","2014-04-02T17:45:02.533Z","[ 0 ]",1,1,true,1.0,13,4,3,8,false,false,false,false,true,false,false,false
938,2.0,"2014-04-02T15:53:30.541Z","2014-04-02T15:54:46.042Z","[ 0 ]",1,2,false,0.0,75,4,3,6,false,false,false,true,true,false,false,false
939,5.0,"2014-04-06T16:16:05.628Z","2014-04-06T16:18:37.822Z","[ 0 ]",1,5,false,0.0,152,1,3,7,true,false,false,false,true,false,false,false
941,8.0,"2014-04-02T18:25:29.389Z","2014-04-02T18:32:22.002Z","[ 0 ]",1,8,false,0.0,412,4,3,9,false,false,false,false,true,false,false,false
942,6.0,"2014-04-03T08:18:06.426Z","2014-04-03T08:35:35.705Z","[ 0 ]",1,3,false,0.0,1049,5,3,11,false,true,false,false,true,false,false,false
943,2.0,"2014-04-01T16:43:42.956Z","2014-04-01T16:46:58.537Z","[ 0 ]",1,1,false,0.0,195,3,3,7,false,false,false,false,true,false,false,false
944,2.0,"2014-04-01T16:58:59.973Z","2014-04-01T17:00:38.443Z","[ 0 ]",1,1,false,0.0,98,3,3,7,false,false,false,false,true,false,false,false
946,1.0,"2014-04-02T14:16:49.929Z","2014-04-02T14:16:49.929Z","[ 0 ]",1,1,false,0.0,0,4,3,5,false,false,false,true,true,false,false,false
947,1.0,"2014-04-03T13:35:27.797Z","2014-04-03T13:35:27.797Z","[ 0 ]",1,1,false,0.0,0,5,3,4,false,false,false,true,true,false,false,false
948,2.0,"2014-04-06T11:25:47.476Z","2014-04-06T11:34:47.732Z","[ 0 ]",1,2,false,0.0,540,1,3,2,true,false,false,true,true,false,false,false
949,5.0,"2014-04-03T18:58:04.755Z","2014-04-03T19:00:12.557Z","[ 0 ]",1,4,false,0.0,127,5,3,9,false,false,false,false,true,false,false,false
951,5.0,"2014-04-07T11:23:29.433Z","2014-04-07T11:26:36.930Z","[ 0 ]",1,2,false,0.0,187,2,3,2,false,false,false,true,true,false,false,false
952,2.0,"2014-04-05T21:56:21.695Z","2014-04-05T22:04:12.770Z","[ 0 ]",1,2,false,0.0,471,1,3,0,true,false,false,false,true,false,false,false
953,2.0,"2014-04-06T12:48:32.244Z","2014-04-06T12:50:00.357Z","[ 0 ]",1,2,false,0.0,88,1,3,3,true,false,false,true,true,false,false,false
954,8.0,"2014-04-05T13:40:43.294Z","2014-04-05T13:56:13.845Z","[ 0 ]",1,3,true,3.0,930,7,3,4,true,false,false,true,true,false,false,false
956,12.0,"2014-04-06T09:56:29.662Z","2014-04-06T10:13:15.481Z","[ 0 ]",1,6,false,0.0,1005,1,3,0,true,false,false,false,true,false,false,false
957,3.0,"2014-04-02T20:45:25.984Z","2014-04-02T20:47:19.218Z","[ 0 ]",1,2,false,0.0,113,4,3,11,false,true,false,false,true,false,false,false
958,2.0,"2014-04-01T03:24:38.436Z","2014-04-01T03:24:38.682Z","[ 0 ]",1,2,false,0.0,0,3,3,6,false,false,false,true,true,false,false,false
959,12.0,"2014-04-04T16:36:14.933Z","2014-04-04T17:32:09.328Z","[ 0 ]",1,4,true,2.0,3354,6,3,7,false,false,false,false,true,false,false,false
961,6.0,"2014-04-06T08:48:32.915Z","2014-04-06T08:59:14.010Z","[ 0 ]",1,6,false,0.0,641,1,3,11,true,false,false,false,true,false,false,false
962,2.0,"2014-04-05T04:51:53.486Z","2014-04-05T04:52:41.809Z","[ 0 ]",1,1,false,0.0,48,7,3,7,true,false,false,false,true,false,false,false
963,2.0,"2014-04-06T12:43:10.141Z","2014-04-06T12:43:11.138Z","[ 0 ]",1,1,false,0.0,0,1,3,3,true,false,false,true,true,false,false,false
964,2.0,"2014-04-07T03:43:51.211Z","2014-04-07T03:43:53.207Z","[ 0 ]",1,1,false,0.0,1,2,3,6,false,false,false,true,true,false,false,false
966,5.0,"2014-04-01T16:09:41.856Z","2014-04-01T16:42:55.597Z","[ 0 ]",1,3,true,2.0,1993,3,3,7,false,false,false,false,true,false,false,false
967,3.0,"2014-04-02T22:41:32.844Z","2014-04-02T22:42:56.099Z","[ 0 ]",1,3,false,0.0,83,5,3,1,false,false,false,true,true,false,false,false
968,2.0,"2014-04-06T17:28:08.984Z","2014-04-06T17:28:24.812Z","[ 0 ]",1,2,false,0.0,15,1,3,8,true,false,false,false,true,false,false,false
969,2.0,"2014-04-07T05:15:57.291Z","2014-04-07T05:21:08.857Z","[ 0 ]",1,2,false,0.0,311,2,3,8,false,false,false,false,true,false,false,false
971,5.0,"2014-04-01T11:08:42.278Z","2014-04-01T11:13:00.432Z","[ 0 ]",1,5,false,0.0,258,3,3,2,false,false,false,true,true,false,false,false
972,4.0,"2014-04-01T17:08:21.176Z","2014-04-01T17:12:03.305Z","[ 0 ]",1,4,false,0.0,222,3,3,8,false,false,false,false,true,false,false,false
973,2.0,"2014-04-06T11:06:24.342Z","2014-04-06T11:14:46.779Z","[ 0 ]",1,1,false,0.0,502,1,3,2,true,false,false,true,true,false,false,false
974,3.0,"2014-04-06T13:43:17.899Z","2014-04-06T13:45:46.219Z","[ 0 ]",1,3,false,0.0,148,1,3,4,true,false,false,true,true,false,false,false
976,1.0,"2014-04-05T15:36:05.962Z","2014-04-05T15:36:05.962Z","[ 0 ]",1,1,false,0.0,0,7,3,6,true,false,false,true,true,false,false,false
977,4.0,"2014-04-02T15:25:10.579Z","2014-04-02T15:29:19.067Z","[ 0 ]",1,4,false,0.0,248,4,3,6,false,false,false,true,true,false,false,false
978,13.0,"2014-04-02T07:19:14.090Z","2014-04-02T07:38:44.731Z","[ 0 ]",1,10,false,0.0,1170,4,3,10,false,true,false,false,true,false,false,false
979,2.0,"2014-04-03T19:27:21.834Z","2014-04-03T19:28:00.910Z","[ 0 ]",1,2,false,0.0,39,5,3,10,false,true,false,false,true,false,false,false
981,2.0,"2014-04-01T13:34:19.319Z","2014-04-01T13:36:49.633Z","[ 0 ]",1,2,false,0.0,150,3,3,4,false,false,false,true,true,false,false,false
982,4.0,"2014-04-04T19:42:49.970Z","2014-04-04T19:47:08.375Z","[ 0 ]",1,3,false,0.0,258,6,3,10,false,true,false,false,true,false,false,false
983,5.0,"2014-04-06T16:55:11.728Z","2014-04-06T17:01:00.994Z","[ 0 ]",1,5,false,0.0,349,1,3,7,true,false,false,false,true,false,false,false
984,2.0,"2014-04-02T15:02:28.540Z","2014-04-02T15:47:09.213Z","[ 0 ]",1,2,false,0.0,2680,4,3,6,false,false,false,true,true,false,false,false
986,2.0,"2014-04-01T18:15:47.900Z","2014-04-01T18:17:05.911Z","[ 0 ]",1,1,true,1.0,78,3,3,9,false,false,false,false,true,false,false,false
987,4.0,"2014-04-04T08:47:02.046Z","2014-04-04T08:48:11.319Z","[ 0 ]",1,4,false,0.0,69,6,3,11,false,true,false,false,true,false,false,false
988,2.0,"2014-04-01T09:06:27.153Z","2014-04-01T09:10:36.679Z","[ 0 ]",1,2,false,0.0,249,3,3,0,false,false,false,false,true,false,false,false
989,2.0,"2014-04-01T19:09:55.169Z","2014-04-01T19:11:43.096Z","[ 0 ]",1,2,false,0.0,107,3,3,10,false,true,false,false,true,false,false,false
991,2.0,"2014-04-01T10:21:05.032Z","2014-04-01T10:24:39.616Z","[ 0 ]",1,2,false,0.0,214,3,3,1,false,false,false,true,true,false,false,false
992,6.0,"2014-04-02T17:00:28.003Z","2014-04-02T17:10:32.406Z","[ 0 ]",1,1,false,0.0,604,4,3,8,false,false,false,false,true,false,false,false
993,2.0,"2014-04-06T09:25:54.771Z","2014-04-06T09:28:03.356Z","[ 0 ]",1,2,false,0.0,128,1,3,0,true,false,false,false,true,false,false,false
994,2.0,"2014-04-06T11:09:23.383Z","2014-04-06T11:10:13.887Z","[ 0 ]",1,2,false,0.0,50,1,3,2,true,false,false,true,true,false,false,false
996,6.0,"2014-04-07T12:59:47.573Z","2014-04-07T13:04:26.961Z","[ 0 ]",1,6,false,0.0,279,2,3,3,false,false,false,true,true,false,false,false
997,1.0,"2014-04-03T08:46:12.230Z","2014-04-03T08:46:12.230Z","[ 0 ]",1,1,false,0.0,0,5,3,11,false,true,false,false,true,false,false,false
998,1.0,"2014-04-04T08:38:29.039Z","2014-04-04T08:38:29.039Z","[ 0 ]",1,1,false,0.0,0,6,3,11,false,true,false,false,true,false,false,false
999,1.0,"2014-04-04T13:52:49.504Z","2014-04-04T13:52:49.504Z","[ 0 ]",1,1,false,0.0,0,6,3,4,false,false,false,true,true,false,false,false
1001,2.0,"2014-04-05T16:10:42.354Z","2014-04-05T16:43:07.965Z","[ 0 ]",1,2,false,0.0,1945,7,3,7,true,false,false,false,true,false,false,false
1002,2.0,"2014-04-06T07:55:06.252Z","2014-04-06T07:56:41.287Z","[ 0 ]",1,1,false,0.0,95,1,3,10,true,false,false,false,true,false,false,false
1003,2.0,"2014-04-01T18:31:30.663Z","2014-04-01T18:31:52.861Z","[ 0 ]",1,2,false,0.0,22,3,3,9,false,false,false,false,true,false,false,false
1004,1.0,"2014-04-01T20:28:07.599Z","2014-04-01T20:28:07.599Z","[ 0 ]",1,1,false,0.0,0,3,3,11,false,true,false,false,true,false,false,false
1006,10.0,"2014-04-03T16:44:53.578Z","2014-04-03T17:12:55.090Z","[ 0 ]",1,9,false,0.0,1681,5,3,7,false,false,false,false,true,false,false,false
1007,3.0,"2014-04-07T10:30:28.446Z","2014-04-07T10:38:26.381Z","[ 0 ]",1,2,false,0.0,477,2,3,1,false,false,false,true,true,false,false,false
1008,3.0,"2014-04-06T09:34:28.561Z","2014-04-06T09:37:58.585Z","[ 0 ]",1,3,false,0.0,210,1,3,0,true,false,false,false,true,false,false,false
1009,25.0,"2014-04-05T19:22:45.061Z","2014-04-05T19:51:20.566Z","[ 0 ]",1,16,false,0.0,1715,7,3,10,true,false,false,false,true,false,false,false
1011,4.0,"2014-04-01T09:33:32.591Z","2014-04-01T09:41:48.779Z","[ 0 ]",1,3,false,0.0,496,3,3,0,false,false,false,false,true,false,false,false
1012,2.0,"2014-04-01T20:07:11.066Z","2014-04-01T20:09:57.579Z","[ 0 ]",1,2,false,0.0,166,3,3,11,false,true,false,false,true,false,false,false
1013,2.0,"2014-04-07T17:28:45.563Z","2014-04-07T17:30:56.307Z","[ 0 ]",1,2,false,0.0,130,2,3,8,false,false,false,false,true,false,false,false
1014,4.0,"2014-04-07T20:21:44.669Z","2014-04-07T20:32:18.749Z","[ 0 ]",1,4,false,0.0,634,2,3,11,false,true,false,false,true,false,false,false
1016,2.0,"2014-04-06T16:30:05.372Z","2014-04-06T16:32:17.011Z","[ 0 ]",1,2,false,0.0,131,1,3,7,true,false,false,false,true,false,false,false
1017,5.0,"2014-04-06T08:36:29.252Z","2014-04-06T08:38:22.697Z","[ 0 ]",1,1,false,0.0,113,1,3,11,true,false,false,false,true,false,false,false
1018,7.0,"2014-04-07T05:53:32.390Z","2014-04-07T07:06:18.529Z","[ 0 ]",1,1,true,3.0,4366,2,3,8,false,false,false,false,true,false,false,false
1019,2.0,"2014-04-05T05:32:48.425Z","2014-04-05T05:34:45.091Z","[ 0 ]",1,1,false,0.0,116,7,3,8,true,false,false,false,true,false,false,false
1021,2.0,"2014-04-01T11:35:05.879Z","2014-04-01T11:38:39.805Z","[ 0 ]",1,2,true,1.0,213,3,3,2,false,false,false,true,true,false,false,false
1022,3.0,"2014-04-07T09:11:57.719Z","2014-04-07T09:14:02.587Z","[ 0 ]",1,2,false,0.0,124,2,3,0,false,false,false,false,true,false,false,false
1023,2.0,"2014-04-02T20:25:27.077Z","2014-04-02T20:30:47.699Z","[ 0 ]",1,2,false,0.0,320,4,3,11,false,true,false,false,true,false,false,false
1024,4.0,"2014-04-07T20:47:55.285Z","2014-04-07T20:50:40.337Z","[ 0 ]",1,2,false,0.0,165,2,3,11,false,true,false,false,true,false,false,false
1026,2.0,"2014-04-06T11:58:33.341Z","2014-04-06T11:58:34.495Z","[ 0 ]",1,1,false,0.0,1,1,3,2,true,false,false,true,true,false,false,false
1027,2.0,"2014-04-02T19:34:03.583Z","2014-04-02T19:34:56.829Z","[ 0 ]",1,2,false,0.0,53,4,3,10,false,true,false,false,true,false,false,false
1028,2.0,"2014-04-07T10:54:13.124Z","2014-04-07T10:56:45.529Z","[ 0 ]",1,1,false,0.0,152,2,3,1,false,false,false,true,true,false,false,false
1029,2.0,"2014-04-07T22:36:43.657Z","2014-04-07T22:41:30.133Z","[ 0 ]",1,1,false,0.0,286,3,3,1,false,false,false,true,true,false,false,false
1031,3.0,"2014-04-07T13:22:22.453Z","2014-04-07T13:24:42.250Z","[ 0 ]",1,2,false,0.0,139,2,3,4,false,false,false,true,true,false,false,false
1032,4.0,"2014-04-02T13:34:43.646Z","2014-04-02T13:36:09.600Z","[ 0 ]",1,4,false,0.0,85,4,3,4,false,false,false,true,true,false,false,false
1033,2.0,"2014-04-03T19:54:13.399Z","2014-04-03T19:54:34.056Z","[ 0 ]",1,2,false,0.0,20,5,3,10,false,true,false,false,true,false,false,false
1034,2.0,"2014-04-01T15:00:00.381Z","2014-04-01T15:02:37.033Z","[ 0 ]",1,2,false,0.0,156,3,3,6,false,false,false,true,true,false,false,false
1036,3.0,"2014-04-01T07:09:25.719Z","2014-04-01T07:17:26.485Z","[ 0 ]",1,3,false,0.0,480,3,3,10,false,true,false,false,true,false,false,false
1037,10.0,"2014-04-06T18:37:16.719Z","2014-04-06T18:49:11.446Z","[ 0 ]",1,8,false,0.0,714,1,3,9,true,false,false,false,true,false,false,false
1038,8.0,"2014-04-01T13:45:53.656Z","2014-04-01T13:51:08.161Z","[ 0 ]",1,1,false,0.0,314,3,3,4,false,false,false,true,true,false,false,false
1039,3.0,"2014-04-06T19:26:19.244Z","2014-04-06T19:33:04.566Z","[ 0 ]",1,2,false,0.0,405,1,3,10,true,false,false,false,true,false,false,false
